,youtuber,firstName,itemInSession,lastName,length,sessionId,video,userId
347,Edward Sharpe & The Magnetic Zeros,Jayden,40,Graves,306.31138,128,Home,25.0
348,,Ryan,0,Smith,,202,,26.0
349,Anberlin,Aleena,0,Kirby,258.42893,196,Dismantle. Repair.,44.0
350,,Aleena,1,Kirby,,196,,44.0
351,L-7,Aleena,2,Kirby,168.56771,196,Shitlist,44.0
352,,Aleena,3,Kirby,,196,,44.0
353,Future Of The Left,Aleena,4,Kirby,112.63955,196,Fingers Become Thumbs,44.0
354,Franz Ferdinand,Aleena,5,Kirby,206.28853,196,Call Me,44.0
355,Travie McCoy,Aleena,6,Kirby,211.12117999999998,196,Billionaire [feat. Bruno Mars]  (Explicit Album Version),44.0
356,Lily Allen,Aleena,7,Kirby,194.76853,196,Smile,44.0
357,Rancid,Aleena,8,Kirby,223.65995,196,Fall Back Down (Album Version),44.0
358,Katy Perry,Aleena,9,Kirby,228.49261,196,I'm Still Breathing,44.0
359,Freestylers,Aleena,10,Kirby,340.06158999999997,196,Punks (Krafty Kuts Remix),44.0
360,,Rylan,0,George,,15,,16.0
361,Kid Rock,Rylan,1,George,296.95955,15,All Summer Long (Album Version),16.0
362,LITE,Aleena,11,Kirby,248.08444,196,On A Gloomy Evening,44.0
363,The Killers,Rylan,2,George,220.89097999999998,15,When You Were Young,16.0
364,Hymie's Basement,Aleena,12,Kirby,175.38567,196,Ghost Dream,44.0
365,Pavement,Aleena,13,Kirby,195.73506,196,Rooftop Gambler,44.0
366,Trey Songz,Rylan,3,George,205.81832,15,Can't Help But Wait (Album Version),16.0
367,Shakira,Aleena,14,Kirby,159.05913999999999,196,La Pared,44.0
368,Billy J Kramer & The Dakotas,Rylan,4,George,191.32036000000002,15,Tennessee Waltz (Live),16.0
369,Arctic Monkeys,Aleena,15,Kirby,138.10893000000002,196,D is for Dangerous,44.0
370,,Aleena,16,Kirby,,196,,44.0
371,,Aleena,17,Kirby,,196,,44.0
372,Dashboard Confessional,Rylan,5,George,224.54812,15,Ghost Of A Good Thing,16.0
373,,Rylan,6,George,,15,,16.0
374,Moby,Aleena,18,Kirby,196.75383,196,Lift Me Up,44.0
375,Dan Deacon,Aleena,19,Kirby,483.89179,196,Snookered,44.0
376,Puddle Of Mudd,Aleena,20,Kirby,210.80771000000001,196,Psycho,44.0
377,Red Hot Chili Peppers,Aleena,21,Kirby,334.65424,196,Snow [Hey Oh] (Album Version),44.0
378,The Barbarians,Aleena,22,Kirby,149.44608,196,Memphis_ Tennessee,44.0
379,Julia Fordham,Aleena,23,Kirby,213.44608,196,Jump (Live),44.0
380,Alicia Keys,Aleena,24,Kirby,455.52280999999994,196,Streets Of New York (City Life),44.0
381,Regina Spektor,Aleena,25,Kirby,247.69261,196,Another Town,44.0
382,Deborah Harry & Iggy Pop,Aleena,26,Kirby,207.49016,196,Well Did You Evah!,44.0
383,Dr. Dre / Eminem / Alvin Joiner,Aleena,27,Kirby,244.21832,196,What's The Difference,44.0
384,Marcel Woods,Aleena,28,Kirby,424.33261,196,Advanced (Ton T.B. Mix),44.0
385,OneRepublic,Aleena,29,Kirby,208.14321999999999,196,Apologize,44.0
386,Beastie Boys,Aleena,30,Kirby,172.22485,196,The Maestro,44.0
387,,,0,,,175,,
388,,Anabelle,0,Simpson,,217,,69.0
389,Paramore,Aleena,31,Kirby,267.65016,196,The Only Exception (Album Version),44.0
390,Varios,Aleena,32,Kirby,204.64281,196,Hasta siempre,44.0
391,The Black Keys,Aleena,33,Kirby,191.76443999999998,196,Howlin For You,44.0
392,Muse,Aleena,34,Kirby,198.79138,196,Feeling Good,44.0
393,Frankie J,Aleena,35,Kirby,254.32771,196,Daddy's Little Girl,44.0
394,Kirk Franklin & The Family,Aleena,36,Kirby,418.71628,196,Now Behold The Lamb,44.0
395,Cooly's Hot Box,Aleena,37,Kirby,371.06892999999997,196,Make Me Happy,44.0
396,Ron Van Den Beuken,Cecilia,0,Owens,506.5922,229,Timeless,6.0
397,Sparks,Aleena,38,Kirby,199.02649,196,Lost And Found,44.0
398,Regina Spektor,Aleena,39,Kirby,191.08526,196,The Calculation (Album Version),44.0
399,Subhumans,Aleena,40,Kirby,209.37098,196,Rain,44.0
400,,Aleena,41,Kirby,,196,,44.0
401,,Aleena,42,Kirby,,196,,44.0
402,Sia,Aleena,43,Kirby,302.60200000000003,196,Beautiful Calm Driving,44.0
403,Shadows Fall,Aleena,44,Kirby,178.65098,196,Lead Me Home,44.0
404,Eminem / Dr. Dre / 50 Cent,Aleena,45,Kirby,297.56036,196,Crack A Bottle,44.0
405,Vampire Weekend,Aleena,46,Kirby,195.7873,196,Oxford Comma (Album),44.0
406,,Tegan,0,Levine,,200,,80.0
407,,Tegan,1,Levine,,200,,80.0
408,,,2,,,200,,
409,,Lily,0,Burns,,31,,32.0
410,Eddie Floyd,Lily,1,Burns,198.19057,31,Guess Who,32.0
411,The Swell Season,Sylvie,0,Cruz,319.13751,220,If You Want Me (Live),10.0
412,Alex Band,Jordan,0,Hicks,238.8371,145,Tonight (Single Mix),37.0
413,Nightwish,Sylvie,1,Cruz,305.97179,220,The Islander,10.0
414,Cartola,Brantley,0,West,172.12036,133,As Rosas NÃÂ£o Falam,28.0
415,Vampire Weekend,Brantley,1,West,269.16526,133,I Think Ur A Contra,28.0
416,Sebadoh,Brantley,2,West,210.18077000000002,133,Hassle,28.0
417,Incubus,Brantley,3,West,212.74077000000003,133,Wish You Were Here,28.0
418,Blue States,Brantley,4,West,239.3073,133,Allies,28.0
419,,,0,,,238,,
420,,,1,,,238,,
421,,Tegan,2,Levine,,238,,80.0
422,,Magdalene,0,Herman,,141,,77.0
423,Octopus Project,Magdalene,1,Herman,498.33750999999995,141,Hypnopaedia,77.0
424,Mike Posner,Jahiem,0,Miles,214.7522,228,Cooler Than Me,43.0
425,Alliance Ethnik,Chloe,0,Roth,252.21178999999998,176,ReprÃÂ©sente,78.0
426,,Chloe,1,Roth,,176,,78.0
427,,Chloe,2,Roth,,176,,78.0
428,,Braden,0,Parker,,164,,74.0
429,Gang Starr/Inspectah Deck,Chloe,3,Roth,225.07057000000003,176,Above The Clouds (Edited),78.0
430,Was (Not Was),Braden,1,Parker,239.15057000000002,164,Shake Your Head,74.0
431,23 Skidoo,Chloe,4,Roth,370.88608,176,Crossfire,78.0
432,Dwight Yoakam,Chloe,5,Roth,239.3073,176,You're The One,78.0
433,,Adler,0,Barrera,,198,,100.0
434,Finger Eleven,Adler,1,Barrera,259.68281,198,Obvious Heart,100.0
435,Shaggy,Adler,2,Barrera,212.97587000000001,198,Intoxication,100.0
436,Kid Cudi,Anabelle,0,Simpson,227.34322000000003,235,Up Up & Away,69.0
437,Klaus Doldinger's Passport,Adler,3,Barrera,460.43383,198,Fairy Tale,100.0
438,Aesop Rock,Anabelle,1,Simpson,245.65506000000002,235,None Shall Pass (Main),69.0
439,,Martin,0,Johnson,,54,,55.0
440,Salt 'n' Pepa with En Vogue,Bronson,0,Harris,296.202,134,Whatta Man (Salt-N-Pepa Featuring En Vogue) (EP Version),33.0
441,Tiger Army,Bronson,1,Harris,129.38404,134,Ghost Tigers Rise (Album Version),33.0
442,NEEDTOBREATHE,Bronson,2,Harris,225.82812,134,Don't Wait For Daylight (Album Version),33.0
443,,Samuel,0,Gonzalez,,203,,61.0
444,,,0,,,234,,
445,Baby Huey & The Baby Sitters,Tegan,0,Levine,194.7424,243,Hard Times (LP Version),80.0
446,Justin Bieber,Tegan,1,Levine,220.89097999999998,243,Somebody To Love,80.0
447,David Byrne & Fatboy Slim feat. Charmaine Clamor,Tegan,2,Levine,238.65424,243,Walk Like A Woman (Album Version),80.0
448,Taylor Swift,Tegan,3,Levine,230.47791,243,You Belong With Me,80.0
449,Ottmar Liebert,Tegan,4,Levine,174.54975,243,Festival (Of 7 Lights),80.0
450,The Roots,Jacob,0,Klein,285.6224,72,Dynamite!,73.0
451,Foo Fighters,Jacob,1,Klein,235.28444,72,Learn To Fly,73.0
452,El Hombre Burbuja,Jacob,2,Klein,161.33178999999998,72,Buzos (En La Luna),73.0
453,Rock Kills Kid,Jacob,3,Klein,271.38567,72,Back To Life (Album Version),73.0
454,Manu Chao,Jacob,4,Klein,288.15628,72,Me Quedo Contigo [Si Me Das A Elegir],73.0
455,B.o.B,Jacob,5,Klein,269.63546,72,Nothin' On You [feat. Bruno Mars] (Album Version),73.0
456,Baby Boy Da Prince / Mannie Fresh,Jacob,6,Klein,235.2322,72,Naw Meen,73.0
457,Gerry Rafferty,Jacob,7,Klein,224.39137999999997,72,Don't Close The Door,73.0
458,,Jacob,8,Klein,,72,,73.0
459,,Jacob,9,Klein,,72,,73.0
460,the bird and the bee,Jacob,10,Klein,165.642,72,Again & Again,73.0
461,Blur,Jacob,11,Klein,361.58648999999997,72,Sing,73.0
462,Puerto Rican Power,Jacob,12,Klein,305.44934,72,Juguete De Nadie,73.0
463,Hercules And Love Affair,Jacob,13,Klein,471.74485,72,Blind (Frankie Knuckles Remix),73.0
464,BeyoncÃÂ©,Jacob,14,Klein,235.67628,72,Kitty Kat,73.0
465,Burt Bacharach,Jacob,15,Klein,200.54158999999999,72,Pacific Coast Highway,73.0
466,Common,Jacob,16,Klein,144.16933999999998,72,Be (Intro),73.0
467,Ra Ra Riot,Jacob,17,Klein,152.71138,72,Can You Tell,73.0
468,Flyleaf,Jacob,18,Klein,167.8624,72,There For You,73.0
469,Neil Young,Jacob,19,Klein,414.69342,72,Danger Bird (Album Version),73.0
470,A Day To Remember,Jacob,20,Klein,87.50975,72,You Already Know What You Are,73.0
471,Del Tha Funkee Homosapien,Jacob,21,Klein,199.07873,72,Sleepin' On My Couch,73.0
472,Leopoldo Federico,Jacob,22,Klein,205.73995,72,La Cachila,73.0
473,Moose,Jacob,23,Klein,490.21342000000004,72,Do You Remember,73.0
474,Wyclef Jean,Jacob,24,Klein,242.07627999999997,72,Knockin' On Heaven's Door,73.0
475,Alvin And The Chipmunks,Jacob,25,Klein,166.47791,72,Coast 2 Coast,73.0
476,Anthrax,Jacob,26,Klein,458.23955,72,Who Cares Wins,73.0
477,Beatsteaks,Jacob,27,Klein,177.8673,72,Jane Became Insane,73.0
478,Nouvelle Vague,Anabelle,0,Simpson,132.70158999999998,249,Too Drunk Too F****,69.0
479,Mastodon,Anabelle,1,Simpson,218.87955,249,Divinations (Album Version),69.0
480,The Killers,Anabelle,2,Simpson,245.99465,249,Sam's Town,69.0
481,,,0,,,253,,
482,,Emily,1,Benson,,253,,58.0
483,,Emily,2,Benson,,253,,58.0
484,,,3,,,253,,
485,Alanis Morissette,Stefany,0,White,175.82975,186,Right Through You (LP Version),83.0
486,A Fine Frenzy,Anabelle,0,Simpson,267.91138,256,Almost Lover (Album Version),69.0
487,Nirvana,Aleena,0,Kirby,214.77832,237,Serve The Servants,44.0
488,Television,Aleena,1,Kirby,238.49751,237,See No Evil  (Remastered LP Version),44.0
489,JOHN COLTRANE,Aleena,2,Kirby,346.43546000000003,237,Blues To Bechet (LP Version),44.0
490,NOFX,Aleena,3,Kirby,80.79628000000001,237,It's My Job To Keep Punk Rock Elite,44.0
491,The Backyardigans,Aleena,4,Kirby,158.85016000000002,237,Into The Thick Of It!,44.0
492,Bruce Springsteen,Aleena,5,Kirby,202.84036,237,Radio Nowhere,44.0
493,Maroon 5,Aleena,6,Kirby,173.66159,237,Harder To Breathe,44.0
494,Two Door Cinema Club,Aleena,7,Kirby,189.67465,237,What You Know,44.0
495,Five Finger Death Punch,Aleena,8,Kirby,262.81751,237,Meet the Monster,44.0
496,Josh Turner,Aleena,9,Kirby,207.93424,237,What It Ain't,44.0
497,At The Drive-In,Aleena,10,Kirby,207.46403999999998,237,Sleepwalk Capsules,44.0
498,Animal Collective,Aleena,11,Kirby,269.81832,237,Summertime Clothes,44.0
499,Ron Carter,Aleena,12,Kirby,497.13587,237,I CAN'T GET STARTED,44.0
500,Old 97's,Aleena,13,Kirby,231.28771,237,Victoria (LP Version),44.0
501,Cyndi Lauper,Aleena,14,Kirby,226.32443999999998,237,True Colors,44.0
502,Damien Rice,Aleena,15,Kirby,276.08771,237,Amie,44.0
503,Alicia Keys,Aleena,16,Kirby,229.0673,237,If I Ain't Got You,44.0
504,Lloyd Cole And The Commotions,Aleena,17,Kirby,235.31057,237,Charlotte Street,44.0
505,John Mayer,Aleena,18,Kirby,269.71383,237,Heartbreak Warfare,44.0
506,Joshua Radin,Aleena,19,Kirby,161.69751000000002,237,We Are Okay,44.0
507,Kings Of Leon,Aleena,20,Kirby,201.79546000000002,237,Revelry,44.0
508,Incubus,Aleena,21,Kirby,257.25342,237,Dig,44.0
509,Owl City,Aleena,22,Kirby,190.17098000000001,237,Tidal Wave,44.0
510,Mediaeval Baebes,Aleena,23,Kirby,219.29751000000002,237,MÃÂ¤rk Hure VÃÂ¥r Skugga,44.0
511,The Black Keys,Theodore,0,Smith,300.30322,226,The Only One,52.0
512,Foo Fighters,Theodore,1,Smith,262.73913999999996,226,All My Life,52.0
513,Havok,Noah,0,Chavez,227.68281000000002,150,Ivory Tower,94.0
514,John Mayer,Noah,1,Chavez,250.38322000000002,150,Half Of My Heart,94.0
515,The Killers,Lily,0,Burns,185.33831999999998,239,I Can't Stay,32.0
516,Thrice,Anabelle,0,Simpson,134.60853,259,The Red Death,69.0
517,Alicia Keys,Anabelle,1,Simpson,229.0673,259,If I Ain't Got You,69.0
518,,Anabelle,2,Simpson,,259,,69.0
519,Euge Groove,Jahiem,0,Miles,265.482,245,Tenderly,43.0
520,Metallica / Marianne Faithfull,Katherine,0,Gay,279.11791,56,The Memory Remains,57.0
521,Nana Caymmi,Katherine,1,Gay,174.41914,56,Fim De Caso,57.0
522,Johnny Burnette,Katherine,2,Gay,134.84363000000002,56,I've Got A Lot Of Things To Do,57.0
523,Arctic Monkeys,Katherine,3,Gay,177.94567,56,Fake Tales Of San Francisco,57.0
524,,Chloe,0,Cuevas,,224,,49.0
525,DeGarmo & Key,Chloe,1,Cuevas,236.48608,224,I'm Accepted (The Pledge Album Version),49.0
526,,Ryan,0,Smith,,232,,26.0
527,Extrawelt,Ryan,1,Smith,338.23302,232,Stammgast,26.0
528,,Aleena,0,Kirby,,260,,44.0
529,,Aleena,1,Kirby,,260,,44.0
530,,,2,,,260,,
531,Powderfinger,Harper,0,Barrett,276.68852999999996,129,My Happiness,42.0
532,Radiohead,Harper,1,Barrett,247.06567,129,Black Star,42.0
533,Kid Cudi Vs Crookers,Brantley,0,West,162.97751,242,Day 'N' Nite,28.0
534,Three Days Grace,Harper,2,Barrett,186.90567,129,Just Like You,42.0
535,Monty Python,Harper,3,Barrett,15.855870000000001,129,Comfy Chair (The Final Rip Off Remix),42.0
536,Rise Against,Harper,4,Barrett,241.55382999999998,129,Long Forgotten Sons,42.0
537,Jimmy Eat World,Harper,5,Barrett,166.00771,129,The Middle,42.0
538,Rise Against,Harper,6,Barrett,165.14567,129,Under The Knife,42.0
539,Chaka Khan,Harper,7,Barrett,280.86812000000003,129,Ain't Nobody (Album Version),42.0
540,Paper Lace,Harper,8,Barrett,192.07791,129,The Night Chicago Died,42.0
541,,Chloe,0,Cuevas,,267,,49.0
542,Pixies,Harper,9,Barrett,113.78893000000001,129,Break My Body,42.0
543,Wolfgang Gartner,Harper,10,Barrett,415.97342000000003,129,Fire Power,42.0
544,No Doubt,Devin,0,Larson,269.73995,59,Sometimes,60.0
545,The Lonely Island / Julian Casablancas,Harper,11,Barrett,192.9922,129,Boombox,42.0
546,Eminem,Harper,12,Barrett,284.18567,129,The Real Slim Shady,42.0
547,Martin Gore,Sara,0,Johnson,241.10975,222,By This River,95.0
548,The Animals,Harper,13,Barrett,242.05016,129,For Miss Caulker (1999 Digital Remaster),42.0
549,Florence + The Machine,Sara,1,Johnson,168.64608,222,You've Got The Love,95.0
550,,Sylvie,0,Cruz,,241,,10.0
551,Hot Water Music,Harper,14,Barrett,157.85751000000002,129,The Sense,42.0
552,Bill Withers,Sara,2,Johnson,383.73832000000004,222,Make Love To Your Mind,95.0
553,311,Harper,15,Barrett,194.32443999999998,129,Eons,42.0
554,Bloc Party,Harper,16,Barrett,215.11791000000002,129,The Pioneers,42.0
555,Nino Bravo,Sara,3,Johnson,218.48771000000002,222,Amanecer,95.0
556,JosÃÂ© GonzÃÂ¡lez,Harper,17,Barrett,143.93424,129,The Nest,42.0
557,Taking Back Sunday,Sara,4,Johnson,249.99138,222,This Photograph Is Proof {I Know You Know] (Album Version),95.0
558,Jack Johnson,Harper,18,Barrett,207.64688999999998,129,Better Together,42.0
559,The Rolling Stones,Sara,5,Johnson,274.1024,222,Stop Breaking Down,95.0
560,Euge Groove,Harper,19,Barrett,265.482,129,Tenderly,42.0
561,School Of Seven Bells,Tegan,0,Levine,262.37342,254,Chain,80.0
562,P!nk,Sara,6,Johnson,227.02975,222,Glitter In The Air,95.0
563,Nancy Wilson,Harper,20,Barrett,122.77506000000001,129,I Believe In You,42.0
564,Enrique Iglesias,Harper,21,Barrett,235.17995,129,Ring My Bells,42.0
565,Katie Melua,Sara,7,Johnson,242.83382999999998,222,Scary Films,95.0
566,Harmonia,Harper,22,Barrett,655.77751,129,Sehr kosmisch,42.0
567,The RH Factor,Sara,8,Johnson,233.35137999999998,222,Hold On,95.0
568,Moose,Chloe,1,Cuevas,490.21342000000004,267,Do You Remember,49.0
569,KATAKLYSM,Sara,9,Johnson,162.92526,222,In Shadows And Dust,95.0
570,Lily Allen,Sara,10,Johnson,159.84281000000001,222,Everybody's Changing,95.0
571,Florence + The Machine,Sara,11,Johnson,258.55955,222,Cosmic Love,95.0
572,Placebo,Harper,23,Barrett,254.45832000000001,129,Taste In Men,42.0
573,DJ Dizzy,Chloe,2,Cuevas,221.1522,267,Sexy Bitch,49.0
574,Camera Obscura,Sara,12,Johnson,188.02893,222,Anti-Western,95.0
575,Nick Cave & The Bad Seeds,Harper,24,Barrett,265.27302000000003,129,Spell,42.0
576,Queens Of The Stone Age,Chloe,3,Cuevas,364.90404,267,God Is On The Radio,49.0
577,Linkin Park,Sara,13,Johnson,494.99383,222,Bleed It Out [Live At Milton Keynes],95.0
578,Dwight Yoakam,Harper,25,Barrett,239.3073,129,You're The One,42.0
579,,Harper,26,Barrett,,129,,42.0
580,mewithoutYou,Chloe,4,Cuevas,311.562,267,Bullet To Binary (Pt. Two),49.0
581,The New Pornographers,Harper,27,Barrett,189.02159,129,All The Things That Go To Make Heaven And Earth,42.0
582,Edward Sharpe & The Magnetic Zeros,Sara,14,Johnson,306.31138,222,Home,95.0
583,Diego Torres,Harper,28,Barrett,227.18649,129,SueÃÂ±os,42.0
584,Francisca Valenzuela,Harper,29,Barrett,174.70649,129,MuÃÂ©rdete la lengua,42.0
585,Pendulum,Sara,15,Johnson,315.71546,222,The Other Side (album version),95.0
586,Local Natives,Harper,30,Barrett,330.89261,129,Shape Shifter,42.0
587,Daft Punk,Sara,16,Johnson,416.522,222,Emotion,95.0
588,Soda Stereo,Harper,31,Barrett,211.61751,129,Danza Rota,42.0
589,The Cardigans,Harper,32,Barrett,198.21669,129,Lovefool,42.0
590,,Harper,33,Barrett,,129,,42.0
591,ETERNAL FEATURING BEBE WINANS,Sara,17,Johnson,218.40934,222,I Wanna Be The Only One,95.0
592,Kings Of Leon,Harper,34,Barrett,201.79546000000002,129,Revelry,42.0
593,Julie Doiron,Sara,18,Johnson,165.92934,222,Me and My Friend,95.0
594,,,0,,,269,,
595,,Aleena,1,Kirby,,269,,44.0
596,Kinky,Aleena,2,Kirby,211.90485,269,Cornman,44.0
597,LU,Harper,35,Barrett,321.54077,129,Una Confusion,42.0
598,Tub Ring,Sara,19,Johnson,233.69097999999997,222,Invalid,95.0
599,Nickel Creek,Aleena,3,Kirby,301.40036000000003,269,The Lighthouse's Tale,44.0
600,Massive Attack,Sara,20,Johnson,288.65261,222,One Love,95.0
601,Cut Copy,Harper,36,Barrett,283.76771,129,Strangers In The Wind,42.0
602,Straylight Run,Aleena,4,Kirby,241.44933999999998,269,Existentialism On Prom Night (Album Version),44.0
603,,Aleena,5,Kirby,,269,,44.0
604,,Aleena,6,Kirby,,269,,44.0
605,Albert Hammond,Sara,21,Johnson,177.78893,222,Echame A Mi La Culpa,95.0
606,Hercules And Love Affair,Harper,37,Barrett,376.29342,129,Blind (Full Album Version),42.0
607,,Harper,38,Barrett,,129,,42.0
608,Left Lane Cruiser,Aleena,7,Kirby,183.27465,269,Amerika,44.0
609,UB40,Sara,22,Johnson,185.10322,222,Come Back Darling,95.0
610,Amon Amarth,Aleena,8,Kirby,357.22404,269,Fate Of Norns,44.0
611,Queensryche,Sara,23,Johnson,347.81995,222,Silent Lucidity (2002 Digital Remaster),95.0
612,Winds Of Plague,Aleena,9,Kirby,148.08771000000002,269,Reloaded,44.0
613,Jackson 5,Sara,24,Johnson,174.10567,222,Ben,95.0
614,Feist,Aleena,10,Kirby,184.94648999999998,269,My Moon My Man,44.0
615,JosÃÂ© Gonzalez,Sara,25,Johnson,158.48443999999998,222,Heartbeats,95.0
616,Flobots,Aleena,11,Kirby,205.68771,269,Handlebars (UK Radio Edit),44.0
617,Teriyaki Boyz,Sara,26,Johnson,253.77913999999998,222,Heartbreaker,95.0
618,Dwight Yoakam,Aleena,12,Kirby,239.3073,269,You're The One,44.0
619,Young Money featuring Lloyd,Sara,27,Johnson,196.33587,222,BedRock (Radio Edit) (feat.Lloyd),95.0
620,The Pussycat Dolls,Aleena,13,Kirby,245.18485,269,When I Grow Up,44.0
621,Koopsta Knicca,Sara,28,Johnson,206.78485,222,Top Secret,95.0
622,The Knack,Sara,29,Johnson,141.58321999999998,222,Let Me Out,95.0
623,The Prodigy,Aleena,14,Kirby,215.77097999999998,269,Omen,44.0
624,ZZ Top,Sara,30,Johnson,187.8722,222,Avalon Hideaway (LP Version),95.0
625,Caifanes,Aleena,15,Kirby,263.33995,269,Cuentame Tu Vida,44.0
626,,Aleena,16,Kirby,,269,,44.0
627,Britt Nicole,Sara,31,Johnson,232.85506,222,Like A Star,95.0
628,,Sara,32,Johnson,,222,,95.0
629,,Aleena,17,Kirby,,269,,44.0
630,,Aleena,18,Kirby,,269,,44.0
631,,,33,,,222,,
632,Jimmy Buffett,Aleena,19,Kirby,209.00526000000002,269,He Went To Paris,44.0
633,Counting Crows,Aleena,20,Kirby,272.79627999999997,269,Mr. Jones,44.0
634,8Ball & MJG,Aleena,21,Kirby,48.14322,269,Intro (Explicit Album Version),44.0
635,SinÃÂ©ad O'Connor,Aleena,22,Kirby,282.51383,269,I Want Your (Hands On Me),44.0
636,Vince Guaraldi Trio,Aleena,23,Kirby,368.29995,269,Christmastime Is Here,44.0
637,B*Witched,Aleena,24,Kirby,172.06812,269,C'est La Vie,44.0
638,Gyptian,Aleena,25,Kirby,211.04281,269,Love Against the Wall,44.0
639,The Ataris,Aleena,26,Kirby,179.722,269,I Won't Spend Another Night Alone,44.0
640,Adam Green,Aleena,27,Kirby,143.49016,269,You Get So Lucky,44.0
641,Marilyn Manson,Aleena,28,Kirby,247.01342000000002,269,Personal Jesus,44.0
642,Bobby Blue Bland,Aleena,29,Kirby,141.13914,269,I Pity the Fool,44.0
643,David Banner,Aleena,30,Kirby,232.75057,269,Play,44.0
644,We The Kings featuring Demi Lovato,Aleena,31,Kirby,231.78404,269,We'll Be A Dream (featuring Demi Lovato),44.0
645,Emiliana Torrini,Aleena,32,Kirby,383.50322,269,Birds,44.0
646,Garbage,Shakira,0,Hunt,277.39383,83,Temptation Waits,84.0
647,Linkin Park,Aleena,33,Kirby,268.61669,269,New Divide (Album Version),44.0
648,Darius Rucker,Shakira,1,Hunt,217.44281,83,It Won't Be Like This For Long,84.0
649,The Strokes,Shakira,2,Hunt,230.1122,83,Killing Lies,84.0
650,Los Bunkers,Aleena,34,Kirby,209.97179,269,Te Vistes Y Te Vas,44.0
651,,Aleena,35,Kirby,,269,,44.0
652,Ween,Aleena,36,Kirby,242.59873,269,I'm Holding You (LP Version),44.0
653,"Weird Al"" Yankovic",Shakira,3,Hunt,170.21341999999999,83,"White & Nerdy (Parody of ""Ridin'"" by Chamillionaire featuring Krayzie Bone)",84.0
654,The Moody Blues,Shakira,4,Hunt,258.71628,83,Tuesday Afternoon,84.0
655,DESTRUCTION,Aleena,37,Kirby,226.97751,269,Dictators Of Cruelty,44.0
656,Carla Bruni,Aleena,38,Kirby,163.02975,269,Quelqu'un M'a Dit (Album Version),44.0
657,En Vogue,Aleena,39,Kirby,289.01832,269,Don't Let Go (Love),44.0
658,Eminem,Aleena,40,Kirby,250.8273,269,Mockingbird,44.0
659,,Aleena,41,Kirby,,269,,44.0
660,,,42,,,269,,
661,,,43,,,269,,
662,,Aleena,44,Kirby,,269,,44.0
663,Showbread,Aleena,45,Kirby,287.29424,269,The Missing Wife,44.0
664,Tracie Spencer,Aleena,46,Kirby,272.45669,269,My First Broken Heart,44.0
665,BeyoncÃÂ©,Aleena,47,Kirby,261.74649,269,Halo,44.0
666,Jack Johnson,Aleena,48,Kirby,207.64688999999998,269,Better Together,44.0
667,Michael BublÃÂ©,Aleena,49,Kirby,226.0371,269,Smile (Live),44.0
668,Epica,Aleena,50,Kirby,303.20281,269,Martyr of the Free Word,44.0
669,A Silent Film,Aleena,51,Kirby,222.45832000000001,269,You Will Leave a Mark,44.0
670,BjÃÂ¶rk,Aleena,52,Kirby,348.57751,269,Undo,44.0
671,Vampire Weekend,Aleena,53,Kirby,214.7522,269,Cape Cod Kwassa Kwassa (Album),44.0
672,Rammstein,Aleena,54,Kirby,201.50812,269,BÃÂ¼ck Dich,44.0
673,Junkie XL,Aleena,55,Kirby,221.77913999999998,269,Broken (featuring Grant Nicholas) (Album Version),44.0
674,Third Eye Blind,Aleena,56,Kirby,232.77669,269,Company,44.0
675,Evanescence,Aleena,57,Kirby,236.12036,269,Bring Me To Life,44.0
676,Jack Johnson,Aleena,58,Kirby,65.80199999999999,269,Cupid,44.0
